codmunicipio;indativo;codunidade;nomunidade;codsetor;nomsetor;codproduto;sglunidadeproduto;nomproduto;codoperador;codgrupo;desgrupo;codsubgrupo;dessubgrupo;qde
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98317;DRAG      ;LEVONORGESTREL + ETINILESTRADIOL 0.15MG + 0.03MG DRAGEA;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;387
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9394;COMP      ;LEVOTIROXINA 100MCG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;110
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9302;COMP      ;LEVOTIROXINA 25MCG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;235
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9412;COMP      ;LEVOTIROXINA 50 MCG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;265
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;5198;COMP      ;LORATADINA 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;536
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8453;FR        ;LORATADINA 1MG/ML XAROPE;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;7
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;6583;AMP       ;MEDROXIPROGESTERONA 150MG/ML SUSP INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;11
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9477;COMP      ;METILDOPA 250MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;120
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;2716;COMP      ;METOCLOPRAMIDA 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;503
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9093;FR        ;METOCLOPRAMIDA 4MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;17
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98714;AMP       ;METOCLOPRAMIDA 5MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;7
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98313;TUBO      ;MICONAZOL  20MG/G CREM DERM;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;6
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;97919;BISNAGA   ;MICONAZOL 20MG/G CREM VAGI;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;6
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98314;FR        ;NISTATINA 100.000UI/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;4
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4319;COMP      ;NORETISTERONA 0.35MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;83
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4318;AMP       ;NORETISTERONA + ESTRADIOL 50MG/ML + 5 MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;28
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4716;COMP      ;OMEPRAZOL 20MG CAPS;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;972
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;97717;COMP      ;ONDANSETRONA 4MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;173
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98535;COMP      ;ONDANSETRONA 8MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;120
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;3042;FR        ;PARACETAMOL 200MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;7
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1480;COMP      ;PARACETAMOL 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;316
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98358;FR        ;PERMETRINA 10MG/ML LOCAO;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;11
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9094;FR        ;PERMETRINA 50MG/ML LOCAO;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;13
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98328;FR        ;PREDNISOLONA 3MG/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;9
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1373;COMP      ;PREDNISONA 20MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;89
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98427;COMP      ;PREDNISONA 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;78
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98345;FR        ;PROMETAZINA 25MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;5
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4320;PCT       ;SAIS PARA REIDRATACAO ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;40
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4714;FR        ;SALBUTAMOL 100MCG/DOSE SPRAY;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;9
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;99010;BISNAGA   ;SULFADIAZINA DE PRATA 10MG/G CREME DERM;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;5
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98339;FR        ;SULFATO FERROSO 125MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;17
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4068;FR        ;SULFATO FERROSO 25MG/ML XAROPE;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;7
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1488;COMP      ;SULFATO FERROSO 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;1010
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4702;COMP      ;VARFARINA 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;150
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98928;FR        ;ZINCO 4MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8630;COMP      ;AMITRIPTILINA 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;490
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9132;COMP      ;AMITRIPTILINA 75 MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;150
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1496;COMP      ;CARBAMAZEPINA 200MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;260
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;2827;FR        ;CARBAMAZEPINA 20MG/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;10
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4678;COMP      ;CARBONATO DE LITIO 300MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;300
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98308;COMP      ;CLOMIPRAMINA 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;600
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8631;DRAG      ;CLOMIPRAMINA 25MG COMPRIMIDO;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;340
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4708;FR        ;CLONAZEPAM 2.5MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;12
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1497;COMP      ;CLORPROMAZINA 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;240
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;3757;COMP      ;CLORPROMAZINA 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;80
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9194;FR        ;CLORPROMAZINA 40MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;7
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98311;COMP      ;DIAZEPAM 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;100
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9446;COMP      ;DIAZEPAM 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;240
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98318;COMP      ;FENITOINA 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;130
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1502;COMP      ;FENOBARBITAL 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;270
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98319;FR        ;FENOBARBITAL 40MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;5
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4694;CAPS      ;FLUOXETINA 20MG CAPS;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;392
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8711;FR        ;HALOPERIDOL 2MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;3
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8628;COMP      ;HALOPERIDOL 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;140
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9117;AMP       ;HALOPERIDOL DECANOATO 50MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;6
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8641;CAPS      ;NORTRIPTILINA 25MG CAPS;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;200
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9115;CAPS      ;NORTRIPTILINA 50MG CAPS;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;180
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9113;CAPS      ;VALPROATO DE SODIO 250MG CAPS;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;250
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9114;CAPS      ;VALPROATO DE SODIO 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;200
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8627;FR        ;VALPROATO DE SÓDIO 50MG/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;3
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1457;FR        ;AMOXICILINA 250MG/5ML PO PARA SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;11
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;3030;CAPS      ;AMOXICILINA 500MG CAPS;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;201
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98059;FR        ;AMOXICILINA + CLAV. POTASSIO 250MG/5ML + 62.5MG/5ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;21
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4913;COMP      ;AMOXICILINA + CLAV. POTASSIO 500MG + 125MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;312
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4535;COMP      ;AZITROMICINA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;47
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;2834;AMP       ;BENZILPENICILINA BENZATINA 1.200.000UI  SUSP INJ;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;6
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;2835;AMP       ;BENZILPENICILINA BENZATINA 600.000 UI SUSP INJ;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;5
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1462;COMP      ;CEFALEXINA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;501
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98918;FR        ;CEFALEXINA  50MG/ML PO PARA SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;4
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98306;FR        ;CEFTRIAXONA 1G SOL INJ ;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;5
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8657;COMP      ;CIPROFLOXACINO 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;166
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;5084;COMP      ;CLARITROMICINA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;22
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;97927;CAPS      ;CLINDAMICINA 300MG CAPS;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;198
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;2833;TUBO      ;METRONIDAZOL 100MG/G GEL VAGINAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;5
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;3762;COMP      ;METRONIDAZOL 250MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;232
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;99009;AMP       ;BUTILBROMETO DE ESCOPOLAMINA 4MG + DIPIRONA SÓDICA 500MG SOL. INJ;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;6
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98706;AMP       ;CETOPROFENO 50MG/ML INJ;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;6
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98760;AMP       ;COMPLEXO B SOL INJ ;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;5
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98708;FR        ;DICLOFENACO SODICO 25 MG/ML SOL INJ.;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;5
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;97810;COMP      ;ANLODIPINO 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;600
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;6312;COMP      ;ANLODIPINO 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;1270
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1492;COMP      ;ATENOLOL 50MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;1160
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1495;COMP      ;CAPTOPRIL 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;460
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8646;COMP      ;CARVEDILOL 12.5MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;360
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9105;COMP      ;CARVEDILOL 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;420
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8645;COMP      ;CARVEDILOL 3.125MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;390
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98305;COMP      ;CARVEDILOL 6.25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;300
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98340;COMP      ;ENALAPRIL 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;2110
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9106;COMP      ;ENALAPRIL 20 MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;2520
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9138;COMP      ;ESPIRONOLACTONA 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;240
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8647;COMP      ;ESPIRONOLACTONA 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;450
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;637;COMP      ;FUROSEMIDA 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;630
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9102;COMP      ;GLICLAZIDA 30MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;300
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9095;DRAG      ;HIDRALAZINA 25MG DRAGEA;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;80
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9553;DRAG      ;HIDRALAZINA 50MG DRAGEA;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;180
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4316;COMP      ;HIDROCLOROTIAZIDA 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;4450
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98004;COMP      ;LOSARTANA 50MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;7175
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98502;COMP      ;METFORMINA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;830
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1476;COMP      ;METFORMINA 850MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;2930
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98304;COMP      ;METOPROLOL 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;330
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9322;COMP      ;METOPROLOL 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;480
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98337;COMP      ;NIFEDIPINO 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;270
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98481;COMP      ;PROPRANOLOL 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;740
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4545;COMP      ;SINVASTATINA 20MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;390
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8650;COMP      ;SINVASTATINA 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;545
